MoleculeID;PBFE(ERF);PBFE(RF);PBFE(DNN);PBFE(KNN);PBFE(SVR);PBFE(εSVR);PBFE(LR)
APVD_2349_ZINC;	-10.059; -10.138; -10.781; -10.606; -10.026; -11.604; -9.782
APVD_2350_ZINC;	-10.118; -10.290; -10.704; -10.914; -10.122; -11.498; -9.894
APVD_2351_ZINC;	-9.676; -9.539; -9.635; -8.079; -8.789; -9.345; -8.790
APVD_2352_ZINC;	-9.588; -9.565; -9.514; -7.763; -8.854; -9.351; -8.884
APVD_2353_ZINC;	-8.298; -8.068; -8.665; -8.234; -7.729; -8.908; -7.890
APVD_2354_ZINC;	-8.506; -8.684; -9.213; -7.049; -8.764; -8.650; -8.671
APVD_2355_ZINC;	-8.511; -8.705; -9.002; -7.810; -8.573; -8.423; -8.496
APVD_2356_ZINC;	-10.150; -10.076; -10.235; -8.146; -9.580; -10.260; -9.572
APVD_2357_ZINC;	-10.249; -10.096; -10.299; -10.069; -9.633; -10.408; -9.625
APVD_2358_ZINC;	-10.224; -10.008; -10.117; -9.795; -9.443; -10.172; -9.450
APVD_2359_ZINC;	-9.749; -10.064; -9.511; -9.994; -11.306; -10.811; -11.179
APVD_2360_ZINC;	-8.965; -9.035; -9.535; -8.214; -8.775; -9.444; -8.772
APVD_2361_ZINC;	-9.249; -9.055; -9.669; -7.972; -9.182; -9.615; -9.115
APVD_2362_ZINC;	-8.443; -8.465; -9.490; -9.167; -8.677; -9.821; -8.830
APVD_2363_ZINC;	-9.538; -9.485; -9.572; -10.106; -9.691; -9.292; -9.640
APVD_2364_ZINC;	-8.591; -8.831; -8.957; -7.202; -8.406; -8.342; -8.333
APVD_2365_ZINC;	-9.714; -9.514; -9.843; -10.111; -9.219; -9.820; -9.236
APVD_2366_ZINC;	-9.758; -9.526; -9.834; -10.625; -9.222; -9.774; -9.245
APVD_2367_ZINC;	-9.829; -9.634; -10.066; -11.029; -9.414; -10.142; -9.422
APVD_2368_ZINC;	-7.889; -7.807; -8.085; -6.537; -7.305; -7.490; -7.310
APVD_2369_ZINC;	-7.889; -7.807; -8.085; -6.537; -7.305; -7.490; -7.310
APVD_2370_ZINC;	-9.885; -9.576; -9.865; -10.961; -9.313; -9.819; -9.312
APVD_2371_ZINC;	-9.886; -9.590; -9.863; -10.933; -9.309; -9.817; -9.307
APVD_2372_ZINC;	-9.968; -9.719; -10.116; -11.325; -9.501; -10.208; -9.484
APVD_2373_ZINC;	-7.459; -7.337; -8.287; -9.163; -6.842; -7.980; -6.937
APVD_2374_ZINC;	-10.313; -10.287; -9.796; -9.795; -9.831; -9.546; -9.829
APVD_2375_ZINC;	-8.318; -8.329; -9.639; -7.363; -9.455; -10.184; -8.840
APVD_2376_ZINC;	-9.427; -9.441; -9.409; -8.198; -8.646; -9.172; -8.674
APVD_2377_ZINC;	-8.680; -8.792; -9.203; -8.027; -9.064; -9.047; -8.953
APVD_2378_ZINC;	-8.690; -8.737; -9.458; -8.962; -8.572; -9.364; -8.636
APVD_2379_ZINC;	-8.606; -8.790; -9.007; -7.296; -8.481; -8.456; -8.400
APVD_2380_ZINC;	-8.767; -8.616; -9.202; -9.327; -8.294; -9.200; -8.239
APVD_2381_ZINC;	-8.644; -8.543; -9.139; -9.124; -8.041; -8.919; -7.984
APVD_2382_ZINC;	-8.688; -8.600; -8.805; -9.101; -7.918; -8.455; -7.895
APVD_2383_ZINC;	-8.231; -8.146; -9.030; -6.929; -8.502; -9.088; -8.457
APVD_2384_ZINC;	-8.234; -8.143; -9.041; -6.929; -8.509; -9.097; -8.464
APVD_2385_ZINC;	-8.528; -8.478; -8.910; -8.376; -8.386; -8.908; -8.506
APVD_2386_ZINC;	-8.528; -8.478; -8.910; -8.376; -8.386; -8.908; -8.507
APVD_2387_ZINC;	-9.748; -9.713; -10.363; -10.016; -10.217; -11.006; -10.079
APVD_2388_ZINC;	-9.868; -9.743; -10.424; -10.032; -10.332; -11.083; -10.201
APVD_2389_ZINC;	-9.614; -9.651; -10.168; -9.990; -10.119; -10.703; -9.981
APVD_2390_ZINC;	-9.719; -9.704; -10.236; -10.062; -10.234; -10.793; -10.103
APVD_2391_ZINC;	-9.276; -9.225; -9.768; -8.284; -9.408; -9.868; -9.320
APVD_2392_ZINC;	-9.514; -9.304; -8.965; -7.798; -9.088; -8.840; -9.016
APVD_2393_ZINC;	-8.298; -8.069; -8.665; -8.234; -7.729; -8.908; -7.890
APVD_2394_ZINC;	-7.352; -7.161; -6.802; -7.504; -6.122; -6.387; -6.353
APVD_2395_ZINC;	-7.364; -7.179; -6.819; -7.504; -6.130; -6.399; -6.361
APVD_2396_ZINC;	-7.229; -7.049; -6.864; -7.489; -6.137; -6.516; -6.347
APVD_2397_ZINC;	-7.180; -6.996; -6.773; -7.523; -6.089; -6.440; -6.306
APVD_2398_ZINC;	-7.265; -7.110; -6.727; -7.450; -6.081; -6.306; -6.320
APVD_2399_ZINC;	-7.180; -6.996; -6.773; -7.523; -6.089; -6.440; -6.306
APVD_2400_ZINC;	-9.020; -9.075; -9.801; -9.347; -9.492; -10.106; -9.426
APVD_2401_ZINC;	-7.324; -7.297; -7.851; -6.959; -7.119; -7.740; -7.095
APVD_2402_ZINC;	-7.759; -7.962; -8.222; -7.758; -7.529; -7.992; -7.552
APVD_2403_ZINC;	-7.132; -6.847; -7.115; -8.356; -6.248; -6.324; -6.471
APVD_2404_ZINC;	-7.347; -6.929; -7.217; -8.184; -6.074; -6.470; -6.290
APVD_2405_ZINC;	-8.055; -8.308; -7.929; -7.237; -7.893; -7.393; -8.050
APVD_2406_ZINC;	-10.349; -10.109; -10.489; -8.874; -10.629; -10.533; -10.719
APVD_2407_ZINC;	-8.767; -8.555; -8.642; -8.470; -8.408; -8.574; -8.453
APVD_2408_ZINC;	-9.149; -9.188; -9.345; -7.661; -8.884; -9.581; -8.857
APVD_2409_ZINC;	-8.624; -8.899; -8.760; -7.964; -8.607; -8.128; -8.505
APVD_2410_ZINC;	-8.334; -8.558; -8.431; -8.305; -8.678; -8.111; -8.668
APVD_2411_ZINC;	-8.585; -8.796; -8.470; -8.959; -8.638; -7.835; -8.801
APVD_2412_ZINC;	-8.699; -8.971; -8.656; -9.499; -8.813; -8.034; -8.958
APVD_2413_ZINC;	-8.228; -8.003; -8.619; -9.040; -7.765; -8.969; -7.978
APVD_2414_ZINC;	-8.626; -8.619; -8.792; -9.223; -8.195; -9.146; -8.246
APVD_2415_ZINC;	-8.994; -9.048; -8.589; -7.131; -8.358; -8.768; -8.462
APVD_2416_ZINC;	-9.928; -9.554; -9.976; -8.952; -9.025; -9.821; -9.063
APVD_2417_ZINC;	-9.771; -9.810; -9.689; -11.248; -9.568; -10.050; -9.592
APVD_2418_ZINC;	-8.640; -8.708; -9.174; -9.193; -8.169; -9.378; -8.382
APVD_2419_ZINC;	-8.724; -8.790; -9.105; -8.297; -8.057; -9.385; -8.271
APVD_2420_ZINC;	-9.949; -9.908; -9.575; -12.530; -9.805; -9.736; -9.773
APVD_2421_ZINC;	-6.467; -6.265; -6.604; -6.180; -5.834; -5.752; -5.939
APVD_2422_ZINC;	-6.639; -6.517; -6.933; -7.144; -6.071; -6.177; -6.167
APVD_2423_ZINC;	-9.628; -9.363; -8.833; -7.794; -9.697; -8.790; -9.703
APVD_2424_ZINC;	-8.941; -8.819; -8.437; -6.655; -9.054; -8.398; -9.062
APVD_2425_ZINC;	-8.736; -8.867; -8.144; -6.435; -8.483; -8.135; -8.449
APVD_2426_ZINC;	-10.307; -9.977; -10.170; -10.486; -9.463; -10.233; -9.330
APVD_2427_ZINC;	-8.601; -8.813; -8.936; -9.356; -8.669; -8.246; -8.719
APVD_2428_ZINC;	-9.177; -9.225; -8.392; -7.305; -8.708; -8.381; -8.741
APVD_2429_ZINC;	-7.297; -7.070; -7.354; -6.983; -6.225; -7.642; -6.319
APVD_2430_ZINC;	-5.627; -5.488; -5.330; -6.000; -5.291; -5.677; -5.394
APVD_2431_ZINC;	-8.142; -8.444; -8.620; -6.694; -8.167; -8.376; -8.071
APVD_2432_ZINC;	-8.323; -8.554; -9.031; -7.705; -8.208; -8.705; -8.127
APVD_2433_ZINC;	-9.348; -9.204; -8.925; -7.738; -9.454; -9.029; -9.464
APVD_2434_ZINC;	-9.717; -9.790; -9.485; -10.979; -9.917; -10.005; -9.900
APVD_2435_ZINC;	-6.919; -6.823; -6.636; -7.120; -6.990; -6.641; -6.896
APVD_2436_ZINC;	-6.647; -6.508; -6.559; -6.969; -6.875; -6.336; -6.784
APVD_2437_ZINC;	-5.911; -5.696; -6.379; -7.205; -6.352; -6.059; -6.478
APVD_2438_ZINC;	-5.864; -5.649; -6.200; -6.717; -6.365; -5.985; -6.469
APVD_2439_ZINC;	-9.916; -9.798; -9.681; -11.316; -9.678; -10.143; -9.697
APVD_2440_ZINC;	-9.746; -9.503; -9.533; -7.763; -8.881; -9.239; -8.856
APVD_2441_ZINC;	-8.748; -9.057; -9.842; -8.574; -10.554; -10.035; -10.419
APVD_2442_ZINC;	-8.653; -8.973; -10.133; -9.017; -10.743; -10.274; -10.593
APVD_2443_ZINC;	-5.706; -5.466; -5.360; -5.661; -5.202; -5.458; -5.320
APVD_2444_ZINC;	-5.701; -5.459; -5.361; -5.661; -5.202; -5.459; -5.320
APVD_2445_ZINC;	-5.889; -5.797; -4.737; -4.636; -3.896; -4.484; -4.079
APVD_2446_ZINC;	-5.923; -5.838; -4.794; -4.636; -4.091; -4.579; -4.263
APVD_2447_ZINC;	-5.832; -5.714; -4.875; -4.920; -3.995; -4.766; -4.149
APVD_2448_ZINC;	-5.893; -5.749; -4.944; -4.920; -4.189; -4.896; -4.331
APVD_2449_ZINC;	-5.891; -5.750; -4.944; -4.920; -4.189; -4.895; -4.331
APVD_2450_ZINC;	-5.812; -5.646; -4.773; -4.962; -4.261; -4.663; -4.423
APVD_2451_ZINC;	-5.820; -5.710; -4.794; -4.667; -4.164; -4.667; -4.313
APVD_2452_ZINC;	-9.043; -9.046; -9.325; -7.340; -8.923; -9.578; -8.810
APVD_2453_ZINC;	-9.059; -9.087; -9.327; -7.639; -8.885; -9.628; -8.779
APVD_2454_ZINC;	-9.013; -9.118; -8.746; -6.950; -8.742; -8.913; -8.668
APVD_2455_ZINC;	-9.029; -9.130; -8.752; -6.950; -8.731; -8.906; -8.657
APVD_2456_ZINC;	-9.031; -9.116; -8.725; -6.950; -8.742; -8.864; -8.670
APVD_2457_ZINC;	-9.029; -9.106; -8.730; -6.950; -8.730; -8.858; -8.659
APVD_2458_ZINC;	-8.488; -8.886; -8.800; -8.323; -8.330; -8.205; -8.324
APVD_2459_ZINC;	-8.620; -8.628; -9.492; -8.257; -8.618; -9.337; -8.605
APVD_2460_ZINC;	-8.149; -8.156; -9.472; -7.039; -8.544; -9.722; -8.449
APVD_2461_ZINC;	-8.145; -8.147; -9.462; -7.039; -8.538; -9.711; -8.442
APVD_2462_ZINC;	-6.723; -6.467; -7.229; -8.173; -6.750; -7.078; -6.833
APVD_2463_ZINC;	-6.620; -6.490; -7.048; -6.469; -6.764; -7.043; -6.825
APVD_2464_ZINC;	-9.503; -9.546; -10.449; -8.990; -10.097; -10.834; -9.995
APVD_2465_ZINC;	-9.536; -9.495; -10.228; -9.083; -9.900; -10.675; -9.812
APVD_2466_ZINC;	-9.503; -9.546; -10.449; -8.990; -10.097; -10.834; -9.995
APVD_2467_ZINC;	-8.356; -8.431; -8.608; -7.195; -7.539; -8.312; -7.719
APVD_2468_ZINC;	-8.344; -8.410; -8.467; -7.276; -7.449; -8.228; -7.618
APVD_2469_ZINC;	-9.741; -9.144; -7.584; -10.601; -9.829; -8.134; -9.872
APVD_2470_ZINC;	-7.516; -7.276; -7.847; -9.069; -7.360; -7.570; -7.548
APVD_2471_ZINC;	-8.613; -8.685; -9.570; -8.836; -9.105; -9.502; -8.964
APVD_2472_ZINC;	-6.669; -6.609; -6.672; -6.969; -6.979; -6.491; -6.892
APVD_2473_ZINC;	-6.489; -6.535; -7.140; -6.915; -7.156; -6.491; -7.202
APVD_2474_ZINC;	-8.335; -8.670; -8.596; -6.725; -8.291; -8.089; -8.263
APVD_2475_ZINC;	-8.341; -8.674; -8.601; -6.419; -8.246; -8.086; -8.230
APVD_2476_ZINC;	-8.146; -8.379; -8.482; -7.003; -8.143; -7.940; -8.127
APVD_2477_ZINC;	-8.152; -8.389; -8.494; -7.003; -8.154; -7.951; -8.138
APVD_2478_ZINC;	-5.452; -5.373; -4.911; -5.262; -4.891; -5.047; -5.006
APVD_2479_ZINC;	-5.572; -5.364; -5.040; -5.576; -4.771; -5.035; -4.946
APVD_2480_ZINC;	-8.666; -8.666; -9.568; -8.574; -8.853; -9.450; -8.820
APVD_2481_ZINC;	-8.685; -8.867; -9.066; -9.258; -8.396; -8.695; -8.523
APVD_2482_ZINC;	-8.685; -8.867; -9.066; -9.258; -8.396; -8.695; -8.523
APVD_2483_ZINC;	-7.779; -7.642; -8.491; -8.051; -7.169; -7.789; -7.271
APVD_2484_ZINC;	-6.399; -6.176; -7.192; -7.188; -6.641; -6.983; -6.672
APVD_2485_ZINC;	-5.477; -5.381; -4.783; -5.419; -4.598; -5.109; -4.745
APVD_2486_ZINC;	-9.218; -9.337; -9.770; -8.222; -8.616; -9.538; -8.726
APVD_2487_ZINC;	-8.425; -8.663; -8.855; -8.223; -8.635; -8.343; -8.548
APVD_2488_ZINC;	-6.871; -6.483; -6.944; -7.655; -5.995; -6.636; -6.124
APVD_2489_ZINC;	-6.835; -6.479; -6.787; -7.910; -6.052; -6.476; -6.186
APVD_2490_ZINC;	-8.156; -8.359; -8.793; -6.906; -7.953; -8.531; -7.943
APVD_2491_ZINC;	-8.548; -8.718; -8.176; -6.907; -7.982; -8.378; -7.984
APVD_2492_ZINC;	-8.537; -8.811; -8.762; -8.022; -8.564; -8.335; -8.523
APVD_2493_ZINC;	-6.615; -6.294; -7.198; -7.827; -6.637; -6.970; -6.700
APVD_2494_ZINC;	-6.369; -6.162; -6.960; -6.359; -6.646; -6.942; -6.683
APVD_2495_ZINC;	-6.556; -6.432; -6.708; -6.678; -6.636; -6.633; -6.646
APVD_2496_ZINC;	-6.556; -6.432; -6.708; -6.678; -6.636; -6.633; -6.646
APVD_2497_ZINC;	-6.540; -6.425; -6.703; -6.729; -6.631; -6.632; -6.640
APVD_2498_ZINC;	-6.540; -6.425; -6.703; -6.729; -6.631; -6.632; -6.640
APVD_2499_ZINC;	-7.225; -7.514; -7.583; -7.093; -6.988; -7.520; -7.058
APVD_2500_ZINC;	-7.136; -7.429; -7.413; -6.951; -7.003; -7.509; -7.051
APVD_2501_ZINC;	-8.670; -8.731; -9.498; -8.453; -8.568; -9.429; -8.577
APVD_2502_ZINC;	-9.152; -9.365; -9.416; -8.797; -9.036; -9.514; -9.092
APVD_2503_ZINC;	-8.635; -8.751; -9.382; -8.009; -8.835; -9.195; -8.743
APVD_2504_ZINC;	-8.513; -8.615; -9.203; -7.479; -8.469; -8.845; -8.355
APVD_2505_ZINC;	-6.316; -6.266; -7.035; -6.584; -6.700; -6.729; -6.766
APVD_2506_ZINC;	-6.555; -6.458; -6.814; -6.140; -6.565; -6.875; -6.636
APVD_2507_ZINC;	-6.556; -6.457; -6.814; -6.140; -6.565; -6.874; -6.636
APVD_2508_ZINC;	-6.144; -5.903; -5.549; -6.607; -4.452; -5.635; -4.564
APVD_2509_ZINC;	-7.882; -8.163; -7.981; -8.297; -7.603; -8.069; -7.747
APVD_2510_ZINC;	-7.526; -7.677; -7.079; -7.262; -6.678; -7.167; -6.833
APVD_2511_ZINC;	-6.995; -7.035; -7.119; -7.349; -6.331; -7.023; -6.322
APVD_2512_ZINC;	-9.130; -9.142; -9.792; -8.222; -8.854; -9.979; -8.791
APVD_2513_ZINC;	-9.307; -9.235; -9.827; -8.222; -8.964; -9.905; -8.889
APVD_2514_ZINC;	-9.097; -9.060; -9.599; -8.222; -8.491; -9.372; -8.404
APVD_2515_ZINC;	-9.230; -9.183; -9.563; -8.222; -8.583; -9.288; -8.480
APVD_2516_ZINC;	-5.741; -5.721; -4.792; -4.640; -4.383; -4.555; -4.576
APVD_2517_ZINC;	-7.386; -6.854; -7.876; -6.401; -6.534; -7.279; -6.754
APVD_2518_ZINC;	-5.792; -5.695; -5.781; -6.824; -5.652; -5.181; -5.691
APVD_2519_ZINC;	-6.227; -6.196; -5.883; -7.201; -5.813; -5.432; -5.834
APVD_2520_ZINC;	-8.457; -8.795; -8.407; -9.782; -8.416; -7.900; -8.539
APVD_2521_ZINC;	-5.792; -5.695; -5.781; -6.824; -5.652; -5.181; -5.691
APVD_2522_ZINC;	-5.771; -5.673; -4.824; -5.311; -4.264; -4.839; -4.390
APVD_2523_ZINC;	-9.209; -8.825; -7.639; -7.567; -9.098; -7.604; -9.129
APVD_2524_ZINC;	-7.839; -7.981; -7.783; -7.615; -7.434; -7.302; -7.438
APVD_2525_ZINC;	-7.755; -8.047; -7.956; -7.439; -7.620; -7.576; -7.608
APVD_2526_ZINC;	-8.644; -8.422; -8.305; -7.569; -8.250; -7.965; -8.366
APVD_2527_ZINC;	-5.993; -5.708; -5.589; -6.553; -5.685; -5.709; -5.758
APVD_2528_ZINC;	-5.980; -6.068; -5.475; -6.000; -5.537; -5.965; -5.627
APVD_2529_ZINC;	-5.891; -5.574; -5.773; -6.182; -5.501; -5.377; -5.604
APVD_2530_ZINC;	-5.896; -5.569; -5.778; -6.182; -5.502; -5.378; -5.605
APVD_2531_ZINC;	-7.065; -7.407; -7.671; -7.338; -7.418; -7.129; -7.209
APVD_2532_ZINC;	-7.220; -7.465; -8.004; -7.522; -7.483; -7.392; -7.289
APVD_2533_ZINC;	-8.257; -8.696; -8.455; -8.581; -7.989; -8.092; -8.056
APVD_2534_ZINC;	-8.079; -8.224; -8.411; -9.833; -7.462; -8.309; -7.637
APVD_2535_ZINC;	-8.059; -8.275; -8.443; -9.598; -7.436; -8.409; -7.630
APVD_2536_ZINC;	-8.024; -8.313; -8.544; -9.471; -7.632; -8.566; -7.811
APVD_2537_ZINC;	-8.088; -8.188; -9.088; -9.635; -7.629; -8.667; -7.735
APVD_2538_ZINC;	-8.212; -8.288; -9.181; -9.120; -7.682; -8.709; -7.789
APVD_2539_ZINC;	-5.980; -5.857; -5.780; -6.233; -4.987; -5.135; -5.045
APVD_2540_ZINC;	-5.980; -5.857; -5.780; -6.233; -4.987; -5.135; -5.045
APVD_2541_ZINC;	-6.084; -5.983; -5.715; -5.867; -4.891; -4.900; -4.949
APVD_2542_ZINC;	-10.637; -10.448; -10.684; -10.906; -10.467; -10.956; -10.339
APVD_2543_ZINC;	-10.706; -10.494; -10.603; -11.969; -10.366; -10.907; -10.238
APVD_2544_ZINC;	-6.383; -6.403; -6.347; -7.012; -6.173; -5.947; -6.117
APVD_2545_ZINC;	-9.951; -9.848; -10.245; -8.450; -9.198; -10.330; -9.081
APVD_2546_ZINC;	-5.721; -5.678; -4.665; -4.716; -3.802; -4.732; -4.047
APVD_2547_ZINC;	-5.569; -5.471; -4.576; -4.783; -4.006; -4.638; -4.253
APVD_2548_ZINC;	-5.859; -5.799; -5.546; -4.899; -4.230; -5.624; -4.309
APVD_2549_ZINC;	-5.858; -5.798; -5.547; -4.899; -4.230; -5.625; -4.309
APVD_2550_ZINC;	-5.906; -5.807; -5.634; -4.920; -4.272; -5.833; -4.293
APVD_2551_ZINC;	-9.682; -10.025; -9.219; -11.189; -11.799; -11.360; -11.712
APVD_2552_ZINC;	-9.533; -8.916; -7.388; -11.100; -9.874; -7.646; -9.874
APVD_2553_ZINC;	-9.203; -8.778; -8.151; -7.094; -9.127; -8.194; -9.161
APVD_2554_ZINC;	-9.656; -9.751; -7.922; -11.620; -10.153; -9.178; -10.224
APVD_2555_ZINC;	-9.868; -9.712; -8.283; -11.620; -10.262; -9.434; -10.315
APVD_2556_ZINC;	-9.635; -9.281; -8.053; -10.550; -10.336; -8.381; -10.384
APVD_2557_ZINC;	-9.198; -9.288; -9.757; -8.147; -8.789; -9.891; -8.801
APVD_2558_ZINC;	-9.791; -10.042; -7.777; -11.610; -10.479; -9.571; -10.530
APVD_2559_ZINC;	-6.595; -6.512; -6.841; -6.237; -6.011; -7.054; -5.971
APVD_2560_ZINC;	-6.604; -6.530; -6.846; -6.288; -6.022; -7.139; -5.960
APVD_2561_ZINC;	-6.445; -6.305; -6.471; -5.011; -5.834; -6.867; -5.825
APVD_2562_ZINC;	-8.430; -8.704; -8.304; -7.850; -8.436; -7.666; -8.449
APVD_2563_ZINC;	-8.307; -8.572; -8.418; -8.134; -8.655; -8.090; -8.647
APVD_2564_ZINC;	-8.495; -8.715; -8.715; -8.114; -8.828; -8.422; -8.805
APVD_2565_ZINC;	-7.630; -7.849; -7.713; -7.355; -7.495; -7.316; -7.521
APVD_2566_ZINC;	-7.732; -7.966; -7.982; -7.635; -7.576; -7.618; -7.589
APVD_2567_ZINC;	-8.184; -8.468; -8.492; -9.177; -7.903; -8.395; -8.051
APVD_2568_ZINC;	-8.004; -8.382; -8.184; -9.109; -7.907; -8.113; -8.033
APVD_2569_ZINC;	-5.892; -5.770; -5.599; -4.920; -4.380; -5.818; -4.411
APVD_2570_ZINC;	-5.981; -5.792; -5.463; -5.089; -4.536; -5.519; -4.614
APVD_2571_ZINC;	-5.981; -5.792; -5.463; -5.089; -4.536; -5.519; -4.614
APVD_2572_ZINC;	-5.740; -5.655; -4.734; -5.016; -4.121; -4.419; -4.323
APVD_2573_ZINC;	-5.567; -5.607; -4.712; -4.674; -4.318; -4.334; -4.476
APVD_2574_ZINC;	-9.791; -10.427; -9.485; -10.500; -12.140; -11.142; -12.152
APVD_2575_ZINC;	-5.582; -5.679; -5.193; -4.741; -3.931; -5.450; -4.097
APVD_2576_ZINC;	-5.748; -5.665; -5.203; -4.920; -4.218; -5.210; -4.306
APVD_2577_ZINC;	-5.748; -5.665; -5.203; -4.920; -4.218; -5.210; -4.306
APVD_2578_ZINC;	-7.872; -7.968; -7.058; -6.725; -7.418; -7.593; -7.694
APVD_2579_ZINC;	-7.924; -8.183; -7.348; -6.811; -7.382; -8.031; -7.695
APVD_2580_ZINC;	-7.672; -7.732; -6.959; -6.369; -7.444; -7.480; -7.585
APVD_2581_ZINC;	-7.916; -8.018; -7.109; -6.590; -7.444; -7.654; -7.702
APVD_2582_ZINC;	-6.039; -6.009; -4.522; -4.187; -3.663; -4.351; -4.032
APVD_2583_ZINC;	-10.456; -10.175; -10.543; -11.532; -12.289; -12.313; -12.105
APVD_2584_ZINC;	-6.966; -6.949; -7.269; -6.386; -6.401; -7.890; -6.269
APVD_2585_ZINC;	-6.259; -6.345; -5.912; -6.883; -6.462; -5.393; -6.523
APVD_2586_ZINC;	-9.287; -9.237; -9.397; -9.371; -10.095; -9.550; -9.599
APVD_2587_ZINC;	-8.861; -9.159; -9.959; -8.758; -9.531; -10.284; -9.601
APVD_2588_ZINC;	-9.894; -9.661; -10.018; -10.766; -9.592; -9.750; -9.634
APVD_2589_ZINC;	-10.338; -10.215; -9.552; -11.648; -10.220; -9.290; -10.317
APVD_2590_ZINC;	-8.889; -8.739; -9.091; -9.136; -9.877; -9.144; -9.298
APVD_2591_ZINC;	-9.067; -9.036; -9.256; -9.371; -10.082; -9.215; -9.597
APVD_2592_ZINC;	-9.380; -8.997; -9.135; -9.412; -9.593; -9.040; -9.625
APVD_2593_ZINC;	-9.037; -9.083; -9.354; -10.481; -9.849; -9.660; -9.824
APVD_2594_ZINC;	-9.750; -9.413; -9.416; -10.030; -9.878; -9.691; -9.849
APVD_2595_ZINC;	-9.037; -9.083; -9.354; -10.481; -9.849; -9.660; -9.824
APVD_2596_ZINC;	-9.639; -9.400; -9.438; -10.455; -9.781; -9.728; -9.799
APVD_2597_ZINC;	-9.316; -9.331; -9.708; -10.518; -10.039; -10.331; -9.998
APVD_2598_ZINC;	-9.666; -9.415; -10.085; -10.693; -10.265; -11.041; -10.202
APVD_2599_ZINC;	-5.667; -5.681; -4.472; -4.485; -3.889; -4.390; -4.204
APVD_2600_ZINC;	-9.194; -8.773; -8.026; -6.668; -8.998; -8.089; -9.089
APVD_2601_ZINC;	-8.062; -8.053; -8.338; -9.238; -7.316; -8.488; -7.417
APVD_2602_ZINC;	-5.597; -5.509; -4.957; -4.402; -4.651; -5.273; -4.751
APVD_2603_ZINC;	-5.476; -5.517; -5.006; -5.356; -4.408; -5.276; -4.567
APVD_2604_ZINC;	-9.643; -9.042; -7.852; -10.393; -9.485; -8.077; -9.563
APVD_2605_ZINC;	-10.019; -10.121; -7.659; -11.792; -9.868; -9.000; -9.914
APVD_2606_ZINC;	-9.764; -9.968; -7.926; -10.883; -10.726; -9.590; -10.663
APVD_2607_ZINC;	-9.817; -10.012; -7.972; -10.883; -10.774; -9.657; -10.726
APVD_2608_ZINC;	-9.637; -10.031; -8.559; -11.545; -10.889; -9.831; -10.828
APVD_2609_ZINC;	-6.632; -6.400; -6.755; -5.937; -6.165; -7.040; -6.227
APVD_2610_ZINC;	-10.151; -10.469; -10.103; -10.758; -10.435; -11.480; -10.442
APVD_2611_ZINC;	-5.432; -5.444; -4.714; -5.693; -4.409; -4.988; -4.483
APVD_2612_ZINC;	-9.829; -10.268; -9.199; -10.390; -10.899; -10.580; -10.851
APVD_2613_ZINC;	-5.886; -5.964; -5.254; -5.708; -5.117; -5.370; -4.909
APVD_2614_ZINC;	-9.589; -10.038; -8.760; -10.067; -11.199; -10.148; -11.108
APVD_2615_ZINC;	-7.772; -7.601; -6.768; -6.708; -6.778; -7.349; -7.136
APVD_2616_ZINC;	-5.432; -5.574; -5.140; -5.920; -4.948; -5.531; -5.003
APVD_2617_ZINC;	-10.186; -10.114; -9.072; -12.122; -9.818; -8.816; -9.910
APVD_2618_ZINC;	-9.782; -10.315; -10.026; -10.360; -13.130; -11.090; -13.080
APVD_2619_ZINC;	-8.556; -8.528; -8.046; -7.377; -8.846; -7.759; -8.832
APVD_2620_ZINC;	-9.519; -9.443; -9.281; -10.769; -9.451; -9.720; -9.479
APVD_2621_ZINC;	-9.486; -9.325; -9.085; -10.664; -9.452; -9.358; -9.485
APVD_2622_ZINC;	-8.462; -8.395; -8.431; -8.367; -8.083; -8.729; -8.060
APVD_2623_ZINC;	-8.597; -8.417; -8.621; -8.114; -8.214; -8.919; -8.192
APVD_2624_ZINC;	-8.597; -8.417; -8.621; -8.114; -8.214; -8.920; -8.193
APVD_2625_ZINC;	-7.285; -7.173; -7.359; -7.167; -6.420; -8.224; -6.350
APVD_2626_ZINC;	-7.288; -7.200; -7.419; -7.167; -6.519; -8.248; -6.422
APVD_2627_ZINC;	-7.391; -7.302; -7.453; -7.049; -6.832; -8.224; -6.725
APVD_2628_ZINC;	-7.678; -7.549; -7.442; -8.334; -6.849; -8.281; -6.879
APVD_2629_ZINC;	-7.391; -7.302; -7.453; -7.049; -6.832; -8.224; -6.725
APVD_2630_ZINC;	-7.475; -7.366; -7.457; -6.989; -6.876; -8.225; -6.828
APVD_2631_ZINC;	-9.365; -8.907; -7.995; -7.894; -9.305; -8.013; -9.387
APVD_2632_ZINC;	-10.177; -10.342; -9.560; -11.111; -11.575; -11.731; -11.494
APVD_2633_ZINC;	-8.437; -8.730; -9.035; -7.662; -8.240; -8.485; -8.220
APVD_2634_ZINC;	-8.336; -8.503; -8.740; -8.210; -8.050; -8.233; -8.045
APVD_2635_ZINC;	-8.336; -8.503; -8.740; -8.210; -8.050; -8.233; -8.045
APVD_2636_ZINC;	-9.904; -9.650; -9.981; -10.766; -9.558; -9.698; -9.598
APVD_2637_ZINC;	-10.302; -10.221; -9.456; -12.112; -10.154; -9.204; -10.255
APVD_2638_ZINC;	-8.591; -8.514; -9.361; -9.773; -8.811; -9.204; -8.777
